order	fre	frePool	ratio
820	21	6507	1
821	21	6507	1
822	20	6507	1
823	20	6507	1
824	19	6507	1
825	18	6507	1
826	17	6507	1
827	17	6507	1
828	15	6507	1
829	9	6507	1
830	9	6507	1
831	8	6507	1
832	7	6507	1
833	6	6507	1
834	6	6507	1
835	5	6507	1
836	4	6507	1
837	4	6507	1
838	3	6507	1
839	1	6507	1
840	1	6507	1
841	0	6507	1
842	0	6507	1
843	0	6507	1
844	0	6507	1
845	0	6507	1
846	0	6507	1
