order	fre	frePool	ratio
672	3569	46297	0.999870418763363
673	3569	46297	0.999870418763363
674	3568	46297	0.999870418763363
675	3568	46297	0.999870418763363
676	3565	46297	0.999870418763363
677	3565	46297	0.999870418763363
678	3564	46297	0.999870418763363
679	3564	46297	0.999870418763363
680	3561	46297	0.999870418763363
681	3561	46297	0.999870418763363
682	3561	46297	0.999870418763363
683	3558	46297	0.999870418763363
684	3557	46297	0.999870418763363
685	3557	46297	0.999870418763363
686	3557	46297	0.999870418763363
687	3556	46297	0.999870418763363
688	3556	46297	0.999870418763363
689	3554	46297	0.999870418763363
690	3554	46297	0.999870418763363
691	3553	46297	0.999870418763363
692	3552	46297	0.999870418763363
693	3552	46297	0.999870418763363
694	3551	46297	0.999870418763363
695	3549	46297	0.999870418763363
696	3549	46297	0.999870418763363
697	3549	46297	0.999870418763363
698	3549	46297	0.999870418763363
699	3547	46297	0.999870418763363
700	3546	46297	0.999870418763363
701	3545	46297	0.999870418763363
702	3545	46297	0.999870418763363
703	3544	46297	0.999870418763363
704	3544	46297	0.999870418763363
705	3542	46297	0.999870418763363
706	3542	46297	0.999870418763363
707	3542	46297	0.999870418763363
708	3541	46297	0.999870418763363
709	3541	46297	0.999870418763363
710	3540	46297	0.999870418763363
711	3540	46297	0.999870418763363
712	3540	46297	0.999870418763363
713	3539	46297	0.999870418763363
714	3539	46297	0.999870418763363
715	3539	46297	0.999870418763363
716	3538	46297	0.999870418763363
717	3537	46297	0.999870418763363
718	3536	46297	0.999870418763363
719	3536	46297	0.999870418763363
720	3534	46297	0.999870418763363
721	3533	46297	0.999870418763363
722	3533	46297	0.999870418763363
723	3533	46297	0.999870418763363
724	3532	46297	0.999870418763363
725	3531	46297	0.999870418763363
726	3531	46297	0.999870418763363
727	3530	46297	0.999870418763363
728	3529	46297	0.999870418763363
729	3528	46297	0.999870418763363
730	3527	46297	0.999870418763363
731	3527	46297	0.999870418763363
732	3525	46297	0.999870418763363
733	3525	46297	0.999870418763363
734	3525	46297	0.999870418763363
735	3523	46297	0.999870418763363
736	3522	46297	0.999870418763363
737	3521	46297	0.999870418763363
738	3521	46297	0.999870418763363
739	3521	46297	0.999870418763363
740	3519	46297	0.999870418763363
741	3518	46297	0.999870418763363
742	3517	46297	0.999870418763363
743	3516	46297	0.999870418763363
744	3516	46297	0.999870418763363
745	3515	46297	0.999870418763363
746	3514	46297	0.999870418763363
747	3514	46297	0.999870418763363
748	3514	46297	0.999870418763363
749	3513	46297	0.999870418763363
750	3508	46297	0.999870418763363
751	3507	46297	0.999870418763363
752	3507	46297	0.999870418763363
753	3504	46297	0.999870418763363
754	3504	46297	0.999870418763363
755	3504	46297	0.999870418763363
756	3503	46297	0.999870418763363
757	3502	46297	0.999870418763363
758	3502	46297	0.999870418763363
759	3502	46297	0.999870418763363
760	3501	46297	0.999870418763363
761	3501	46297	0.999870418763363
762	3500	46297	0.999870418763363
763	3500	46297	0.999870418763363
764	3498	46297	0.999870418763363
765	3497	46297	0.999870418763363
766	3495	46297	0.999870418763363
767	3495	46297	0.999870418763363
768	3494	46298	0.999892015636136
769	3492	46298	0.999892015636136
770	3491	46299	0.999913612508909
771	3491	46299	0.999913612508909
772	3490	46299	0.999913612508909
773	3490	46299	0.999913612508909
774	3488	46299	0.999913612508909
775	3488	46299	0.999913612508909
776	3487	46299	0.999913612508909
777	3486	46299	0.999913612508909
778	3482	46299	0.999913612508909
779	3482	46299	0.999913612508909
780	3481	46299	0.999913612508909
781	3481	46299	0.999913612508909
782	3479	46299	0.999913612508909
783	3479	46299	0.999913612508909
784	3479	46299	0.999913612508909
785	3478	46299	0.999913612508909
786	3477	46299	0.999913612508909
787	3477	46299	0.999913612508909
788	3477	46299	0.999913612508909
789	3477	46299	0.999913612508909
790	3476	46299	0.999913612508909
791	3475	46299	0.999913612508909
792	3475	46299	0.999913612508909
793	3472	46299	0.999913612508909
794	3471	46299	0.999913612508909
795	3471	46299	0.999913612508909
796	3470	46299	0.999913612508909
797	3469	46299	0.999913612508909
798	3468	46299	0.999913612508909
799	3466	46299	0.999913612508909
800	3463	46299	0.999913612508909
801	3463	46299	0.999913612508909
802	3463	46299	0.999913612508909
803	3462	46299	0.999913612508909
804	3462	46299	0.999913612508909
805	3462	46299	0.999913612508909
806	3461	46299	0.999913612508909
807	3461	46299	0.999913612508909
808	3461	46299	0.999913612508909
809	3460	46299	0.999913612508909
810	3460	46299	0.999913612508909
811	3460	46299	0.999913612508909
812	3457	46299	0.999913612508909
813	3456	46299	0.999913612508909
814	3455	46299	0.999913612508909
815	3454	46299	0.999913612508909
816	3453	46299	0.999913612508909
817	3452	46299	0.999913612508909
818	3452	46299	0.999913612508909
819	3452	46299	0.999913612508909
820	3451	46299	0.999913612508909
821	3451	46299	0.999913612508909
822	3449	46299	0.999913612508909
823	3449	46299	0.999913612508909
824	3448	46299	0.999913612508909
825	3448	46299	0.999913612508909
826	3446	46299	0.999913612508909
827	3446	46299	0.999913612508909
828	3444	46299	0.999913612508909
829	3444	46299	0.999913612508909
830	3442	46299	0.999913612508909
831	3442	46299	0.999913612508909
832	3442	46299	0.999913612508909
833	3441	46299	0.999913612508909
834	3441	46299	0.999913612508909
835	3439	46299	0.999913612508909
836	3437	46299	0.999913612508909
837	3435	46299	0.999913612508909
838	3434	46299	0.999913612508909
839	3433	46299	0.999913612508909
840	3433	46299	0.999913612508909
841	3432	46299	0.999913612508909
842	3431	46299	0.999913612508909
843	3430	46299	0.999913612508909
844	3430	46299	0.999913612508909
845	3429	46299	0.999913612508909
846	3429	46299	0.999913612508909
847	3428	46299	0.999913612508909
848	3427	46299	0.999913612508909
849	3426	46299	0.999913612508909
850	3426	46299	0.999913612508909
851	3425	46299	0.999913612508909
852	3425	46299	0.999913612508909
853	3425	46299	0.999913612508909
854	3425	46299	0.999913612508909
855	3424	46299	0.999913612508909
856	3424	46299	0.999913612508909
857	3423	46299	0.999913612508909
858	3422	46299	0.999913612508909
859	3421	46299	0.999913612508909
860	3419	46299	0.999913612508909
861	3419	46299	0.999913612508909
862	3419	46299	0.999913612508909
863	3418	46299	0.999913612508909
864	3417	46299	0.999913612508909
865	3416	46299	0.999913612508909
866	3415	46299	0.999913612508909
867	3414	46299	0.999913612508909
868	3414	46299	0.999913612508909
869	3414	46299	0.999913612508909
